onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
563.5418676769	n/a	140903	101	1016	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
563.9738169871	n/a	141011	101	1016	auditory	button_press	n/a	target_detected	shift_attention	201	3
564.1937911729	n/a	141066	101	1017	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
564.5257522168	n/a	141149	101	1018	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
564.9337043432	n/a	141251	102	1018	visual	look_word	attended	cue_visual	shift_attention	2	3
565.4016494292	n/a	141368	102	1019	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
565.6576193909	n/a	141432	102	1020	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
565.9335870057	n/a	141501	102	1020	visual	button_press	n/a	target_detected	shift_attention	201	3
565.941586067	n/a	141503	102	1021	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
566.7054964212	n/a	141694	102	1022	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
567.3974152237	n/a	141867	102	1023	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
567.6933804918	n/a	141941	102	1023	visual	button_press	n/a	target_detected	shift_attention	201	3
567.8093668807	n/a	141970	102	1024	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
568.4932866219	n/a	142141	102	1025	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
569.1172134033	n/a	142297	102	1026	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
569.4611730392	n/a	142383	102	1026	visual	button_press	n/a	target_detected	shift_attention	201	3
569.5331645909	n/a	142401	102	1027	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
570.2090852708	n/a	142570	102	1028	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
570.9529979717	n/a	142756	102	1029	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
571.1889702801	n/a	142815	102	1030	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
571.8248956535	n/a	142974	103	1030	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
572.3088388622	n/a	143095	103	1031	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
572.516814456	n/a	143147	103	1032	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
573.1407412374	n/a	143303	103	1033	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
573.8686558157	n/a	143485	103	1034	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
574.220614513	n/a	143573	103	1035	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
574.5845718021	n/a	143664	103	1035	auditory	button_press	n/a	target_detected	shift_attention	201	3
574.6965586603	n/a	143692	103	1036	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
575.272491074	n/a	143836	103	1037	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
575.6524464857	n/a	143931	103	1038	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
576.2123807768	n/a	144071	103	1039	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
576.4443535545	n/a	144129	104	1039	visual	look_word	attended	cue_visual	shift_attention	2	3
576.9562934777	n/a	144257	104	1040	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
577.2282615619	n/a	144325	104	1041	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
577.4962301155	n/a	144392	104	1042	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
578.028167692	n/a	144525	104	1043	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
578.3841259198	n/a	144614	104	1044	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
578.7120874332	n/a	144696	104	1044	visual	button_press	n/a	target_detected	shift_attention	201	3
578.8880667818	n/a	144740	104	1045	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
579.4879963793	n/a	144890	104	1046	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
579.9839381799	n/a	145014	104	1047	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
580.3039006319	n/a	145094	104	1048	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
580.3678931223	n/a	145110	104	1048	visual	button_press	n/a	target_detected	shift_attention	201	3
580.8038419632	n/a	145219	104	1049	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
581.0278156796	n/a	145275	105	1049	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
581.5357560722	n/a	145402	105	1050	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
582.3356622023	n/a	145602	105	1051	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
582.8636002481	n/a	145734	105	1051	auditory	button_press	n/a	target_detected	shift_attention	201	3
582.9355917998	n/a	145752	105	1052	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
583.2315570679	n/a	145826	105	1053	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
583.5355213973	n/a	145902	106	1053	visual	look_word	attended	cue_visual	shift_attention	2	3
584.0394622592	n/a	146028	106	1054	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
584.259436445	n/a	146083	106	1055	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
584.5474026518	n/a	146155	106	1056	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
585.0513435138	n/a	146281	106	1057	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
585.3073134754	n/a	146345	106	1058	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
585.6552726419	n/a	146432	106	1059	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
586.3991853429	n/a	146618	106	1060	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
586.9831168178	n/a	146764	106	1061	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
587.4470623732	n/a	146880	106	1062	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
587.7190304574	n/a	146948	106	1063	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
588.3509563002	n/a	147106	106	1064	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
588.7509093652	n/a	147206	106	1065	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
589.0588732253	n/a	147283	107	1065	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
589.5548150259	n/a	147407	107	1066	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
589.8107849875	n/a	147471	107	1067	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
590.5347000352	n/a	147652	107	1068	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
591.1506277553	n/a	147806	107	1069	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
591.8945404563	n/a	147992	107	1070	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
592.6264545653	n/a	148175	107	1071	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
593.4423588179	n/a	148379	107	1072	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
593.7263254941	n/a	148450	107	1073	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
594.5302311548	n/a	148651	107	1074	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
595.0781668538	n/a	148788	107	1075	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
595.842077208	n/a	148979	107	1076	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
596.5819903783	n/a	149164	108	1076	visual	look_word	attended	cue_visual	shift_attention	2	3
597.0899307709	n/a	149291	108	1077	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
597.6738622458	n/a	149437	108	1078	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
597.9218331462	n/a	149499	108	1079	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
598.037819535	n/a	149528	108	1079	visual	button_press	n/a	target_detected	shift_attention	201	3
598.2937894966	n/a	149592	108	1080	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
599.0417017282	n/a	149779	108	1081	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
599.3656637109	n/a	149860	108	1081	visual	button_press	n/a	target_detected	shift_attention	201	3
599.8016125518	n/a	149969	108	1082	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
600.153571249	n/a	150057	109	1082	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
600.553524314	n/a	150157	109	1083	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
600.8814858273	n/a	150239	109	1084	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
601.1374557889	n/a	150303	109	1085	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
601.285438423	n/a	150340	109	1085	auditory	button_press	n/a	target_detected	shift_attention	201	3
601.8253750608	n/a	150475	109	1086	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
602.1453375128	n/a	150555	109	1087	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
602.3333154533	n/a	150602	109	1087	auditory	button_press	n/a	target_detected	shift_attention	201	3
602.3853093518	n/a	150615	109	1088	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
602.6132825989	n/a	150672	109	1089	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
602.9732403574	n/a	150762	109	1090	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
603.7491493035	n/a	150956	109	1091	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
604.269088288	n/a	151086	109	1092	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
604.5890507401	n/a	151166	109	1093	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
604.7010375983	n/a	151194	109	1093	auditory	button_press	n/a	target_detected	shift_attention	201	3
604.8770169469	n/a	151238	109	1094	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
605.3489615636	n/a	151356	109	1095	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
605.7089193221	n/a	151446	109	1096	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
606.0008850596	n/a	151519	110	1096	visual	look_word	attended	cue_visual	shift_attention	2	3
606.2848517358	n/a	151590	110	1096	visual	button_press	n/a	target_detected	shift_attention	201	3
606.4568315537	n/a	151633	110	1097	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
607.1847461321	n/a	151815	110	1098	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
607.7366813618	n/a	151953	110	1099	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
607.8926630571	n/a	151992	110	1099	visual	button_press	n/a	target_detected	shift_attention	201	3
608.1926278559	n/a	152067	110	1100	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
608.6045795129	n/a	152170	110	1101	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
609.300497846	n/a	152344	110	1102	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
609.5444692157	n/a	152405	111	1102	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
609.9244246275	n/a	152500	111	1103	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
610.3123791005	n/a	152597	111	1103	auditory	button_press	n/a	target_detected	shift_attention	201	3
610.4403640813	n/a	152629	111	1104	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
610.8483162077	n/a	152731	111	1105	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
611.5402350101	n/a	152904	111	1106	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
611.7722077879	n/a	152962	111	1107	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
612.2681495885	n/a	153086	111	1108	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
613.0120622894	n/a	153272	111	1109	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
613.5679970498	n/a	153411	111	1110	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
614.1239318102	n/a	153550	111	1111	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
614.6318722028	n/a	153677	111	1112	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
614.9278374709	n/a	153751	111	1113	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
615.5877600282	n/a	153916	112	1113	visual	look_word	attended	cue_visual	shift_attention	2	3
616.1116985433	n/a	154047	112	1114	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
616.5596459762	n/a	154159	112	1115	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
617.3195567997	n/a	154349	112	1116	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
617.6555173743	n/a	154433	112	1117	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
617.9434835811	n/a	154505	112	1118	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
618.2954422784	n/a	154593	112	1119	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
618.7393901805	n/a	154704	112	1120	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
619.1673399601	n/a	154811	112	1121	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
619.6392845768	n/a	154929	112	1122	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
620.2312151131	n/a	155077	112	1123	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
620.4991836666	n/a	155144	112	1124	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
620.8711400171	n/a	155237	112	1125	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
621.1231104481	n/a	155300	112	1126	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
621.5110649211	n/a	155397	113	1126	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
621.9750104766	n/a	155513	113	1127	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
622.5389442982	n/a	155654	113	1128	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
623.0068893843	n/a	155771	113	1128	auditory	button_press	n/a	target_detected	shift_attention	201	3
623.1468729571	n/a	155806	113	1129	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
623.4468377558	n/a	155881	113	1130	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
624.0387682921	n/a	156029	113	1131	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
624.3347335602	n/a	156103	113	1132	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
624.5987025831	n/a	156169	113	1133	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
624.862671606	n/a	156235	113	1134	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
625.0466500159	n/a	156281	113	1134	auditory	button_press	n/a	target_detected	shift_attention	201	3
625.2946209162	n/a	156343	113	1135	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
625.9905392494	n/a	156517	114	1135	visual	look_word	attended	cue_visual	shift_attention	2	3
626.4224885596	n/a	156625	114	1136	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
626.7984444407	n/a	156719	114	1137	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
627.28638718	n/a	156841	114	1138	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
627.5783529175	n/a	156914	114	1139	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
627.950309268	n/a	157007	114	1139	visual	button_press	n/a	target_detected	shift_attention	201	3
627.9543087986	n/a	157008	114	1140	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
628.5382402736	n/a	157154	114	1141	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
629.2861525052	n/a	157341	114	1142	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
630.0140670835	n/a	157523	114	1143	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
630.5420051293	n/a	157655	114	1144	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
631.3219136061	n/a	157850	114	1145	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
631.9658380408	n/a	158011	115	1145	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
632.4297835962	n/a	158127	115	1146	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
633.1337009907	n/a	158303	115	1147	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
